Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,Innovation Directorate,HRG UK,634634072,108.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,International Policy Directorate,HRG UK,634635178,159.09,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,Patents Directorate,HRG UK,634638178,433.97,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,International Policy Directorate,HRG UK,634638178,-3.07,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,Trade Marks Directorate,HRG UK,634642081,4.93,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,International Policy Directorate,HRG UK,634642081,-505.51,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,Innovation Directorate,HRG UK,634642406,0.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,Patents Directorate,HRG UK,634642800,-100.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,Trade Marks Directorate,HRG UK,634642800,3.07,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,Innovation Directorate,HRG UK,634642864,-3.06,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,International Policy Directorate,HRG UK,634642864,3.07,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,People Places & Services Directorate,HRG UK,634642989,3.07,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,International Policy Directorate,HRG UK,634642989,-89.31,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,People Places & Services Directorate,HRG UK,634642996,3.07,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,International Policy Directorate,HRG UK,634642996,-53.53,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,International Policy Directorate,HRG UK,634642996,-0.30,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,IT Directorate,HRG UK,634643027,3.07,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,Trade Marks Directorate,HRG UK,634643027,-3.07,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,International Policy Directorate,HRG UK,634643519,0.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,Copyright and Enforcement Directorate,HRG UK,634643622,-101.78,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,Innovation Directorate,HRG UK,634643622,3.07,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,Patents Directorate,HRG UK,634643930,3.07,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,International Policy Directorate,HRG UK,634643930,-215.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,International Policy Directorate,HRG UK,634643930,-1.32,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,People Places & Services Directorate,HRG UK,634644235,-0.06,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,People Places & Services Directorate,HRG UK,634644235,-3.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,International Policy Directorate,HRG UK,634644235,215.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,International Policy Directorate,HRG UK,634644235,1.32,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,Innovation Directorate,HRG UK,634644265,-5.74,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,Innovation Directorate,HRG UK,634644265,-0.90,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,International Policy Directorate,HRG UK,634644265,215.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,International Policy Directorate,HRG UK,634644265,1.32,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,IT Directorate,HRG UK,634644301,215.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,IT Directorate,HRG UK,634644301,1.32,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,IT Directorate,HRG UK,634644301,-0.24,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,IT Directorate,HRG UK,634644301,-40.22,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,Innovation Directorate,HRG UK,634644446,43.35,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,People Places & Services Directorate,HRG UK,634644615,-5.09,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,People Places & Services Directorate,HRG UK,634644615,-17.64,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,Innovation Directorate,HRG UK,634644615,-147.11,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,International Policy Directorate,HRG UK,634644615,163.29,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,International Policy Directorate,HRG UK,634644615,5.09,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,Innovation Directorate,HRG UK,634644632,1.50,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,Innovation Directorate,HRG UK,634644632,253.45,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,People Places & Services Directorate,HRG UK,634644632,-57.06,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,People Places & Services Directorate,HRG UK,634644632,-0.36,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,Innovation Directorate,HRG UK,634644805,-4.57,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,Innovation Directorate,HRG UK,634644805,-253.45,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,International Policy Directorate,HRG UK,634644805,173.35,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,International Policy Directorate,HRG UK,634644805,5.09,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,Copyright and Enforcement Directorate,HRG UK,634645512,416.10,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,Patents Directorate,HRG UK,634645972,115.53,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,Trade Marks Directorate,HRG UK,634645972,-3.07,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,Patents Directorate,HRG UK,634645974,86.38,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,Patents Directorate,HRG UK,634645974,0.54,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,Trade Marks Directorate,HRG UK,634645974,-0.36,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,Trade Marks Directorate,HRG UK,634645974,-57.06,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,Patents Directorate,HRG UK,634645975,73.44,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,Patents Directorate,HRG UK,634645975,0.42,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,Trade Marks Directorate,HRG UK,634645975,-0.30,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,Trade Marks Directorate,HRG UK,634645975,-45.56,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,Innovation Directorate,HRG UK,634647898,40.93,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,Innovation Directorate,HRG UK,634647903,11.38,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,International Policy Directorate,HRG UK,634648381,101.70,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Miscellaneous Expenses General,Innovation Directorate,HRG UK,634656127,-143.14,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,IT Directorate,HRG UK,634656127,9.73,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Miscellaneous Expenses General,Innovation Directorate,HRG UK,634657270,-109.76,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,IT Directorate,HRG UK,634657270,6.17,Not Applicable,
